id,pickupdate,returndate,customerid,vehicleid
20756,2020-04-13,2020-04-13,10753,18131
20757,2020-04-13,2020-04-13,2002,4965
20758,2020-04-13,2020-04-13,18169,44046
20759,2020-04-13,2020-04-13,11868,43908
20760,2020-04-13,2020-04-13,20275,42946
20761,2020-04-13,2020-04-13,22249,34719
20762,2020-04-13,2020-04-13,21889,34326
20763,2020-04-13,2020-04-13,10688,21174
20764,2020-04-13,2020-04-13,26942,3467
20765,2020-04-13,2020-04-13,15738,35349
20766,2020-04-13,2020-04-13,709,44248
20767,2020-04-13,2020-04-13,27184,23999
20768,2020-04-13,2020-04-13,13243,48060
20769,2020-04-13,2020-04-13,9918,42333
20770,2020-04-13,2020-04-13,29348,4415
20771,2020-04-13,2020-04-13,3799,16888
20772,2020-04-13,2020-04-13,31676,26259
20773,2020-04-13,2020-04-13,5269,3619
20774,2020-04-13,2020-04-13,18951,4067
20775,2020-04-13,2020-04-13,22601,48539
20776,2020-04-13,2020-04-13,3134,23872
20777,2020-04-13,2020-04-13,148,1265
20778,2020-04-13,2020-04-13,970,23814
20779,2020-04-13,2020-04-13,17570,7425
20780,2020-04-13,2020-04-13,9502,46813
20781,2020-04-13,2020-04-13,5245,33494
20782,2020-04-13,2020-04-13,15756,40262
20783,2020-04-13,2020-04-13,6038,12938
20784,2020-04-13,2020-04-13,28095,30938
20785,2020-04-13,2020-04-13,10913,25307
20786,2020-04-13,2020-04-13,4433,37974
20787,2020-04-13,2020-04-13,21954,33890
20788,2020-04-13,2020-04-13,8540,15363
20789,2020-04-13,2020-04-13,10408,45977
20790,2020-04-13,2020-04-13,11671,39577
20791,2020-04-13,2020-04-13,15050,32010
20792,2020-04-13,2020-04-13,18170,13509
20793,2020-04-13,2020-04-13,1041,3396
20794,2020-04-13,2020-04-13,12740,4362
20795,2020-04-13,2020-04-13,15904,1315
20796,2020-04-13,2020-04-13,21711,42212
20797,2020-04-13,2020-04-13,14326,9348
20798,2020-04-13,2020-04-13,14576,50235
20799,2020-04-13,2020-04-13,4385,48501
20800,2020-04-13,2020-04-13,6919,38224
20801,2020-04-13,2020-04-13,25888,19985
20802,2020-04-13,2020-04-13,20980,35998
20803,2020-04-13,2020-04-13,19115,5605
20804,2020-04-13,2020-04-13,31879,38444
20805,2020-04-13,2020-04-13,23595,44651
20806,2020-04-13,2020-04-13,22607,44002
20807,2020-04-13,2020-04-13,24684,46596
20808,2020-04-13,2020-04-13,24422,23912
20809,2020-04-13,2020-04-13,4271,26712
20810,2020-04-13,2020-04-13,28755,12562
20811,2020-04-13,2020-04-13,27820,17853
20812,2020-04-13,2020-04-13,29119,899
20813,2020-04-13,2020-04-13,4568,49332
20814,2020-04-13,2020-04-13,9501,12305
20815,2020-04-13,2020-04-13,13587,9678
20816,2020-04-13,2020-04-13,31913,29723
20817,2020-04-13,2020-04-13,14891,22353
20818,2020-04-13,2020-04-13,16326,24668
20819,2020-04-13,2020-04-13,15173,37705
20820,2020-04-13,2020-04-13,30072,18030
20821,2020-04-13,2020-04-13,28378,35332
20822,2020-04-13,2020-04-13,29498,22696
20823,2020-04-13,2020-04-13,17799,15788
20824,2020-04-13,2020-04-13,22676,14541
20825,2020-04-13,2020-04-13,325,7512
20826,2020-04-13,2020-04-13,1511,35180
20827,2020-04-13,2020-04-13,14100,5452
20828,2020-04-13,2020-04-13,5847,41882
20829,2020-04-13,2020-04-13,688,3913
20830,2020-04-13,2020-04-13,23285,39418
20831,2020-04-13,2020-04-13,25944,20194
20832,2020-04-13,2020-04-13,13964,13641
20833,2020-04-13,2020-04-13,22370,15795
20834,2020-04-13,2020-04-13,21057,33376
20835,2020-04-13,2020-04-13,6285,24867
20836,2020-04-13,2020-04-13,16786,8282
20837,2020-04-13,2020-04-13,20278,39736
20838,2020-04-13,2020-04-13,11045,32966
20839,2020-04-13,2020-04-13,20975,5207
20840,2020-04-13,2020-04-13,13875,26985
20841,2020-04-13,2020-04-13,9249,38115
20842,2020-04-13,2020-04-13,18962,13901
20843,2020-04-13,2020-04-13,12421,24721
20844,2020-04-13,2020-04-13,21599,10469
20845,2020-04-13,2020-04-13,29228,27872
20846,2020-04-13,2020-04-13,4828,48694
20847,2020-04-13,2020-04-13,18839,39618
20848,2020-04-13,2020-04-13,27952,12015
20849,2020-04-13,2020-04-13,10925,26261
20850,2020-04-13,2020-04-13,15118,14534
20851,2020-04-13,2020-04-13,18004,30377
20852,2020-04-13,2020-04-13,10245,29229
20853,2020-04-13,2020-04-13,2046,29712
20854,2020-04-13,2020-04-13,6269,38523
20855,2020-04-13,2020-04-13,30790,2603
20856,2020-04-13,2020-04-13,15064,42594
20857,2020-04-13,2020-04-13,4174,29819
20858,2020-04-13,2020-04-13,20041,26141
20859,2020-04-13,2020-04-13,16500,2825
20860,2020-04-13,2020-04-13,83,18586
20861,2020-04-13,2020-04-13,18258,8226
20862,2020-04-13,2020-04-13,14215,12769
20863,2020-04-13,2020-04-13,4976,40120
20864,2020-04-13,2020-04-13,18042,9869
20865,2020-04-13,2020-04-13,9924,4761
20866,2020-04-13,2020-04-13,30517,19949
20867,2020-04-13,2020-04-13,16072,7392
20868,2020-04-13,2020-04-13,25828,6974
20869,2020-04-13,2020-04-13,6523,43402
20870,2020-04-13,2020-04-13,10419,47662
20871,2020-04-13,2020-04-13,4167,38920
20872,2020-04-13,2020-04-13,25738,29838
20873,2020-04-13,2020-04-13,25378,43039
20874,2020-04-13,2020-04-13,25662,23818
20875,2020-04-13,2020-04-13,638,26388
20876,2020-04-13,2020-04-13,29330,16193
20877,2020-04-13,2020-04-13,21214,31766
20878,2020-04-13,2020-04-13,11208,42527
20879,2020-04-13,2020-04-13,11869,2175
20880,2020-04-13,2020-04-13,9262,24283
20881,2020-04-13,2020-04-13,16763,20458
20882,2020-04-13,2020-04-13,16197,38657
20883,2020-04-13,2020-04-13,17866,28070
20884,2020-04-13,2020-04-13,15116,271
20885,2020-04-13,2020-04-13,21523,43153
20886,2020-04-13,2020-04-13,3272,11089
20887,2020-04-13,2020-04-13,14893,50439
20888,2020-04-13,2020-04-13,12421,3570
20889,2020-04-13,2020-04-13,21221,32858
20890,2020-04-13,2020-04-13,29136,13168
20891,2020-04-13,2020-04-13,17538,30583
20892,2020-04-13,2020-04-13,10592,49418
20893,2020-04-13,2020-04-13,3851,50334
20894,2020-04-13,2020-04-13,11586,35633
20895,2020-04-13,2020-04-13,11052,41741
20896,2020-04-13,2020-04-13,11185,930
20897,2020-04-13,2020-04-13,20213,33604
20898,2020-04-13,2020-04-13,11329,5053
20899,2020-04-13,2020-04-13,12437,9477
20900,2020-04-13,2020-04-13,21218,38220
20901,2020-04-13,2020-04-13,7742,5358
20902,2020-04-13,2020-04-13,7520,13575
20903,2020-04-13,2020-04-13,19045,50884
20904,2020-04-13,2020-04-13,26468,38735
20905,2020-04-13,2020-04-13,13095,48161
20906,2020-04-13,2020-04-13,31362,49729
20907,2020-04-13,2020-04-13,1732,23668
20908,2020-04-13,2020-04-13,3787,4258
20909,2020-04-13,2020-04-13,29169,19749
20910,2020-04-13,2020-04-13,16507,26645
20911,2020-04-13,2020-04-13,19150,2962
20912,2020-04-13,2020-04-13,19609,36612
20913,2020-04-13,2020-04-13,27750,25448
20914,2020-04-13,2020-04-13,8246,20987
20915,2020-04-13,2020-04-13,20138,28273
20916,2020-04-13,2020-04-13,27566,2992
20917,2020-04-13,2020-04-13,17479,30021
20918,2020-04-13,2020-04-13,10534,3039
20919,2020-04-13,2020-04-13,16612,8390
20920,2020-04-13,2020-04-13,15668,2463
20921,2020-04-13,2020-04-13,26162,19081
20922,2020-04-13,2020-04-13,26918,17486
20923,2020-04-13,2020-04-13,5529,22943
20924,2020-04-13,2020-04-13,31870,21375
20925,2020-04-13,2020-04-13,8659,40142
20926,2020-04-13,2020-04-13,18370,17955
20927,2020-04-13,2020-04-13,27846,31883
20928,2020-04-13,2020-04-13,29803,4041
20929,2020-04-13,2020-04-13,17900,10962
20930,2020-04-13,2020-04-13,3697,1487
20931,2020-04-13,2020-04-13,27705,13479
20932,2020-04-13,2020-04-13,11078,43418
20933,2020-04-13,2020-04-13,18882,44841
20934,2020-04-13,2020-04-13,15020,21524
20935,2020-04-13,2020-04-13,17245,27774
20936,2020-04-13,2020-04-13,26609,36350
20937,2020-04-13,2020-04-13,8412,12882
20938,2020-04-13,2020-04-13,18865,23514
20939,2020-04-13,2020-04-13,22185,11965
20940,2020-04-13,2020-04-13,15266,22400
20941,2020-04-13,2020-04-13,29766,986
20942,2020-04-13,2020-04-13,9025,234
20943,2020-04-13,2020-04-13,3430,17033
20944,2020-04-13,2020-04-13,781,24180
20945,2020-04-13,2020-04-13,18329,40423
20946,2020-04-13,2020-04-13,13935,10448
20947,2020-04-13,2020-04-13,7700,22945
20948,2020-04-13,2020-04-13,17679,45269
20949,2020-04-13,2020-04-13,19150,11049
20950,2020-04-13,2020-04-13,11668,31113
20951,2020-04-13,2020-04-13,8686,43704
20952,2020-04-13,2020-04-13,24552,15772
20953,2020-04-13,2020-04-13,16683,1727
20954,2020-04-13,2020-04-13,20261,24743
20955,2020-04-13,2020-04-13,21207,9304
20956,2020-04-13,2020-04-13,10263,42282
20957,2020-04-13,2020-04-13,19817,12905
20958,2020-04-13,2020-04-13,15719,8595
20959,2020-04-13,2020-04-13,28380,49287
20960,2020-04-13,2020-04-13,13658,5305
20961,2020-04-13,2020-04-13,31909,26772
20962,2020-04-13,2020-04-13,10064,37574
20963,2020-04-13,2020-04-13,18453,45214
20964,2020-04-13,2020-04-13,26901,14752
20965,2020-04-13,2020-04-13,23961,39531
20966,2020-04-13,2020-04-13,18018,37062
20967,2020-04-13,2020-04-13,29416,12741
20968,2020-04-13,2020-04-13,26738,27844
20969,2020-04-13,2020-04-13,12488,7743
20970,2020-04-13,2020-04-13,26107,11313
20971,2020-04-13,2020-04-13,30132,20074
20972,2020-04-13,2020-04-13,8066,14690
20973,2020-04-13,2020-04-13,9645,46246
20974,2020-04-13,2020-04-13,17496,7723
20975,2020-04-13,2020-04-13,7314,35940
20976,2020-04-13,2020-04-13,11764,50727
20977,2020-04-13,2020-04-13,7063,358
20978,2020-04-13,2020-04-13,3806,33586
20979,2020-04-13,2020-04-13,23208,4730
20980,2020-04-13,2020-04-13,20073,9085
20981,2020-04-13,2020-04-13,16265,40620
20982,2020-04-13,2020-04-13,23845,16133
20983,2020-04-13,2020-04-13,20982,44145
20984,2020-04-13,2020-04-13,1916,47886
20985,2020-04-13,2020-04-13,29837,48092
20986,2020-04-13,2020-04-13,2683,39564
20987,2020-04-13,2020-04-13,6688,33493
20988,2020-04-13,2020-04-13,21880,31699
20989,2020-04-13,2020-04-13,28882,13850
20990,2020-04-13,2020-04-13,9696,47687
20991,2020-04-13,2020-04-13,22759,2208
20992,2020-04-13,2020-04-13,30593,21920
20993,2020-04-13,2020-04-13,981,5389
20994,2020-04-13,2020-04-13,22689,41586
20995,2020-04-13,2020-04-13,22859,41880
20996,2020-04-13,2020-04-13,9976,24462
20997,2020-04-13,2020-04-13,26145,11846
20998,2020-04-13,2020-04-13,6666,46381
20999,2020-04-13,2020-04-13,5809,18732
21000,2020-04-13,2020-04-13,31692,29676
21001,2020-04-13,2020-04-13,16979,47738
21002,2020-04-13,2020-04-13,8019,46893
21003,2020-04-13,2020-04-13,603,45767
21004,2020-04-13,2020-04-13,11197,11337
21005,2020-04-13,2020-04-13,31774,42761
21006,2020-04-13,2020-04-13,29490,25817
21007,2020-04-13,2020-04-13,516,31230
21008,2020-04-13,2020-04-13,14745,6441
21009,2020-04-13,2020-04-13,1332,26512
21010,2020-04-13,2020-04-13,9352,17470
21011,2020-04-13,2020-04-13,17578,1575
21012,2020-04-13,2020-04-13,30434,28784
21013,2020-04-13,2020-04-13,6409,22155
21014,2020-04-13,2020-04-13,6465,30890
21015,2020-04-13,2020-04-13,27605,35894
21016,2020-04-13,2020-04-13,7825,42611
21017,2020-04-13,2020-04-13,14603,4736
21018,2020-04-13,2020-04-13,27713,5847
21019,2020-04-13,2020-04-13,24566,47471
21020,2020-04-13,2020-04-13,2201,21944
21021,2020-04-13,2020-04-13,10108,27767
21022,2020-04-13,2020-04-13,8680,24832
21023,2020-04-13,2020-04-13,750,35918
21024,2020-04-13,2020-04-13,21087,24994
21025,2020-04-13,2020-04-13,26401,27894
21026,2020-04-13,2020-04-13,28890,13866
21027,2020-04-13,2020-04-13,25049,20497
21028,2020-04-13,2020-04-13,12293,45669
21029,2020-04-13,2020-04-13,1578,36798
21030,2020-04-13,2020-04-13,26554,10848
21031,2020-04-13,2020-04-13,7254,7681
21032,2020-04-13,2020-04-13,19541,41855
21033,2020-04-13,2020-04-13,28530,38482
21034,2020-04-13,2020-04-13,30754,6404
21035,2020-04-13,2020-04-13,9195,8036
21036,2020-04-13,2020-04-13,26715,24794
21037,2020-04-13,2020-04-13,22088,26132
21038,2020-04-13,2020-04-13,12710,20792
21039,2020-04-13,2020-04-13,22236,288
21040,2020-04-13,2020-04-13,21146,401
21041,2020-04-13,2020-04-13,6796,38500
21042,2020-04-13,2020-04-13,20050,12674
21043,2020-04-13,2020-04-13,24330,41759
21044,2020-04-13,2020-04-13,25457,22774
21045,2020-04-13,2020-04-13,10478,42235
21046,2020-04-13,2020-04-13,17685,19574
21047,2020-04-13,2020-04-13,24766,49805
21048,2020-04-13,2020-04-13,19537,30387
21049,2020-04-13,2020-04-13,20626,37248
21050,2020-04-13,2020-04-13,14161,32192
21051,2020-04-13,2020-04-13,5639,2366
21052,2020-04-13,2020-04-13,11691,44285
21053,2020-04-13,2020-04-13,10975,27570
21054,2020-04-13,2020-04-13,28103,4155
21055,2020-04-13,2020-04-13,27642,27685
21056,2020-04-13,2020-04-13,19149,26753
21057,2020-04-13,2020-04-13,28146,26678
21058,2020-04-13,2020-04-13,8617,42386
21059,2020-04-13,2020-04-13,16735,21274
21060,2020-04-13,2020-04-13,12777,11937
21061,2020-04-13,2020-04-13,26163,2595
21062,2020-04-13,2020-04-13,17461,41273
21063,2020-04-13,2020-04-13,29742,3865
21064,2020-04-13,2020-04-13,22761,30400
21065,2020-04-13,2020-04-13,11644,34606
21066,2020-04-13,2020-04-13,5012,41840
21067,2020-04-13,2020-04-13,2756,31125
21068,2020-04-13,2020-04-13,21381,22310
21069,2020-04-13,2020-04-13,27690,10829
21070,2020-04-13,2020-04-13,21675,8581
21071,2020-04-13,2020-04-13,6129,18655
21072,2020-04-13,2020-04-13,2164,38624
21073,2020-04-13,2020-04-13,25613,4945
21074,2020-04-13,2020-04-13,24132,18505
21075,2020-04-13,2020-04-13,14466,51146
21076,2020-04-13,2020-04-13,17619,15166
21077,2020-04-13,2020-04-13,2313,25870
21078,2020-04-13,2020-04-13,7875,13589
21079,2020-04-13,2020-04-13,29483,8790
21080,2020-04-13,2020-04-13,6015,27593
21081,2020-04-13,2020-04-13,15999,36858
21082,2020-04-13,2020-04-13,16884,29852
21083,2020-04-13,2020-04-13,23194,1063
21084,2020-04-13,2020-04-13,4845,24758
21085,2020-04-13,2020-04-13,5997,48822
21086,2020-04-13,2020-04-13,542,21081
21087,2020-04-13,2020-04-13,27144,29147
21088,2020-04-13,2020-04-13,1960,14762
21089,2020-04-13,2020-04-13,17003,49710
21090,2020-04-13,2020-04-13,12240,4256
21091,2020-04-13,2020-04-13,12379,16673
21092,2020-04-13,2020-04-13,16990,44651
21093,2020-04-13,2020-04-13,5341,45962
21094,2020-04-13,2020-04-13,15181,25314
21095,2020-04-13,2020-04-13,1765,28522
21096,2020-04-13,2020-04-13,27822,41782
21097,2020-04-13,2020-04-13,26041,25230
21098,2020-04-13,2020-04-13,7098,19410
21099,2020-04-13,2020-04-13,15470,17028
21100,2020-04-13,2020-04-13,2592,43637
21101,2020-04-13,2020-04-13,17577,24239
21102,2020-04-13,2020-04-13,30825,44560
21103,2020-04-13,2020-04-13,27137,24774
21104,2020-04-13,2020-04-13,17029,49865
21105,2020-04-13,2020-04-13,20509,639
21106,2020-04-13,2020-04-13,24430,10454
21107,2020-04-13,2020-04-13,10100,49913
21108,2020-04-13,2020-04-13,3542,10927
21109,2020-04-13,2020-04-13,7102,21360
21110,2020-04-13,2020-04-13,17941,39747
21111,2020-04-13,2020-04-13,16494,29332
21112,2020-04-13,2020-04-13,10473,21083
21113,2020-04-13,2020-04-13,11732,39663
21114,2020-04-13,2020-04-13,29227,49172
21115,2020-04-13,2020-04-13,21976,1812
21116,2020-04-13,2020-04-13,30884,7658
21117,2020-04-13,2020-04-13,28239,360
21118,2020-04-13,2020-04-13,26590,12288
21119,2020-04-13,2020-04-13,2759,36161
21120,2020-04-13,2020-04-13,26521,8108
21121,2020-04-13,2020-04-13,29766,48260
21122,2020-04-13,2020-04-13,6683,14352
21123,2020-04-13,2020-04-13,30829,32733
21124,2020-04-13,2020-04-13,531,25742
21125,2020-04-13,2020-04-13,28914,50981
21126,2020-04-13,2020-04-13,26662,27795
21127,2020-04-13,2020-04-13,18917,29097
21128,2020-04-13,2020-04-13,19194,2082
21129,2020-04-13,2020-04-13,7403,8808
21130,2020-04-13,2020-04-13,2992,14157
21131,2020-04-13,2020-04-13,22430,36390
21132,2020-04-13,2020-04-13,16422,42988
21133,2020-04-13,2020-04-13,12053,15491
21134,2020-04-13,2020-04-13,15419,7290
21135,2020-04-13,2020-04-13,19928,44688
21136,2020-04-13,2020-04-13,22192,10969
21137,2020-04-13,2020-04-13,30793,16206
21138,2020-04-13,2020-04-13,18397,21625
21139,2020-04-13,2020-04-13,29837,44646
21140,2020-04-13,2020-04-13,918,30882
21141,2020-04-13,2020-04-13,31088,27431
21142,2020-04-13,2020-04-13,13735,4143
21143,2020-04-13,2020-04-13,8604,49069
21144,2020-04-13,2020-04-13,25322,24537
21145,2020-04-13,2020-04-13,29631,12557
21146,2020-04-13,2020-04-13,27902,27858
21147,2020-04-13,2020-04-13,23864,13278
21148,2020-04-13,2020-04-13,13839,35201
21149,2020-04-13,2020-04-13,31396,11133
21150,2020-04-13,2020-04-13,2230,45217
21151,2020-04-13,2020-04-13,10990,17578
21152,2020-04-13,2020-04-13,19656,45444
21153,2020-04-13,2020-04-13,8396,5159
21154,2020-04-13,2020-04-13,5543,43524
21155,2020-04-13,2020-04-13,17006,14040
21156,2020-04-13,2020-04-13,8540,41860
21157,2020-04-13,2020-04-13,3873,40041
21158,2020-04-13,2020-04-13,1001,2995
21159,2020-04-13,2020-04-13,22715,15611
21160,2020-04-13,2020-04-13,4635,46559
21161,2020-04-13,2020-04-13,1546,31396
21162,2020-04-13,2020-04-13,22686,32172
21163,2020-04-13,2020-04-13,26555,33947
21164,2020-04-13,2020-04-13,17618,48933
21165,2020-04-13,2020-04-13,26796,31529
21166,2020-04-13,2020-04-13,29918,11947
21167,2020-04-13,2020-04-13,13313,27404
21168,2020-04-13,2020-04-13,1674,25610
21169,2020-04-13,2020-04-13,27698,29314
21170,2020-04-13,2020-04-13,31859,12395
21171,2020-04-13,2020-04-13,30707,19750
21172,2020-04-13,2020-04-13,14214,29968
21173,2020-04-13,2020-04-13,10899,33158
21174,2020-04-13,2020-04-13,25276,42531
21175,2020-04-13,2020-04-13,5647,10794
21176,2020-04-13,2020-04-13,8292,36929
21177,2020-04-13,2020-04-13,3551,32897
21178,2020-04-13,2020-04-13,10716,50676
21179,2020-04-13,2020-04-13,5110,14357
21180,2020-04-13,2020-04-13,5826,12915
21181,2020-04-13,2020-04-13,16846,3716
21182,2020-04-13,2020-04-13,20318,22313
21183,2020-04-13,2020-04-13,23157,38018
21184,2020-04-13,2020-04-13,19916,40823
21185,2020-04-13,2020-04-13,16390,44167
21186,2020-04-13,2020-04-13,21858,51233
21187,2020-04-13,2020-04-13,20454,9140
21188,2020-04-13,2020-04-13,3929,45254
21189,2020-04-13,2020-04-13,8899,14154
21190,2020-04-13,2020-04-13,7974,24050
21191,2020-04-13,2020-04-13,19286,30911
21192,2020-04-13,2020-04-13,3596,46997
21193,2020-04-13,2020-04-13,12027,22861
21194,2020-04-13,2020-04-13,31753,34855
21195,2020-04-13,2020-04-13,14317,35896
21196,2020-04-13,2020-04-13,27573,50075
21197,2020-04-13,2020-04-13,16366,32343
21198,2020-04-13,2020-04-13,20482,23200
21199,2020-04-13,2020-04-13,19940,16726
21200,2020-04-13,2020-04-13,4764,7111
21201,2020-04-13,2020-04-13,9618,34394
21202,2020-04-13,2020-04-13,20862,7588
21203,2020-04-13,2020-04-13,27448,14409
21204,2020-04-13,2020-04-13,11291,38062
21205,2020-04-13,2020-04-13,24066,2577
21206,2020-04-13,2020-04-13,28015,25116
21207,2020-04-13,2020-04-13,9187,37714
21208,2020-04-13,2020-04-13,2215,31549
21209,2020-04-13,2020-04-13,5265,6794
21210,2020-04-13,2020-04-13,25453,1682
21211,2020-04-13,2020-04-13,17273,18014
21212,2020-04-13,2020-04-13,30952,28693
21213,2020-04-13,2020-04-13,12195,30061
21214,2020-04-13,2020-04-13,2686,20395
21215,2020-04-13,2020-04-13,25126,2781
21216,2020-04-13,2020-04-13,1958,49035
21217,2020-04-13,2020-04-13,28239,26664
21218,2020-04-13,2020-04-13,25798,9558
21219,2020-04-13,2020-04-13,29802,39373
21220,2020-04-13,2020-04-13,16816,43782
21221,2020-04-13,2020-04-13,6049,45644
21222,2020-04-13,2020-04-13,18737,20239
21223,2020-04-13,2020-04-13,813,21961
21224,2020-04-13,2020-04-13,1306,8584
21225,2020-04-13,2020-04-13,528,12394
21226,2020-04-13,2020-04-13,15970,20014
21227,2020-04-13,2020-04-13,17429,40623
21228,2020-04-13,2020-04-13,18884,48000
21229,2020-04-13,2020-04-13,2524,26102
21230,2020-04-13,2020-04-13,17468,38565
21231,2020-04-13,2020-04-13,11788,3624
21232,2020-04-13,2020-04-13,17159,1017
21233,2020-04-13,2020-04-13,16833,4969
21234,2020-04-13,2020-04-13,10361,28895
21235,2020-04-13,2020-04-13,28882,49444
21236,2020-04-13,2020-04-13,26789,15310
21237,2020-04-13,2020-04-13,23422,30588
21238,2020-04-13,2020-04-13,18816,7733
21239,2020-04-13,2020-04-13,32076,1762
21240,2020-04-13,2020-04-13,5029,338
21241,2020-04-13,2020-04-13,9650,45888
21242,2020-04-13,2020-04-13,32126,41738
21243,2020-04-13,2020-04-13,10598,32306
21244,2020-04-13,2020-04-13,25241,10350
21245,2020-04-13,2020-04-13,7529,45085
21246,2020-04-13,2020-04-13,4411,38822
21247,2020-04-13,2020-04-13,11400,41986
21248,2020-04-13,2020-04-13,21020,23694
21249,2020-04-13,2020-04-13,24357,16121
21250,2020-04-13,2020-04-13,31430,25083
21251,2020-04-13,2020-04-13,15277,42338
21252,2020-04-13,2020-04-13,4036,20020
21253,2020-04-13,2020-04-13,3313,37330
21254,2020-04-13,2020-04-13,26923,41418
21255,2020-04-13,2020-04-13,12516,23353
21256,2020-04-13,2020-04-13,7370,33303
21257,2020-04-13,2020-04-13,8,14470
21258,2020-04-13,2020-04-13,27620,34381
21259,2020-04-13,2020-04-13,17099,25680
21260,2020-04-13,2020-04-13,10106,19209
21261,2020-04-13,2020-04-13,5281,10025
21262,2020-04-13,2020-04-13,28587,50063
21263,2020-04-13,2020-04-13,14298,11127
21264,2020-04-13,2020-04-13,16770,33566
21265,2020-04-13,2020-04-13,3045,33200
21266,2020-04-13,2020-04-13,20814,23395
21267,2020-04-13,2020-04-13,30529,22019
21268,2020-04-13,2020-04-13,3060,11098
21269,2020-04-13,2020-04-13,3609,49848
21270,2020-04-13,2020-04-13,22423,21749
21271,2020-04-13,2020-04-13,12225,15791
21272,2020-04-13,2020-04-13,3396,48200
21273,2020-04-13,2020-04-13,6571,3377
21274,2020-04-13,2020-04-13,15949,36068
21275,2020-04-13,2020-04-13,3536,3286
21276,2020-04-13,2020-04-13,29293,1858
21277,2020-04-13,2020-04-13,21970,38053
21278,2020-04-13,2020-04-13,3299,3970
21279,2020-04-13,2020-04-13,6136,26836
21280,2020-04-13,2020-04-13,29948,21836
21281,2020-04-13,2020-04-13,14813,50457
21282,2020-04-13,2020-04-13,13694,49592
21283,2020-04-13,2020-04-13,31310,705
21284,2020-04-13,2020-04-13,22814,23579
21285,2020-04-13,2020-04-13,2994,42465
21286,2020-04-13,2020-04-13,11821,21012
21287,2020-04-13,2020-04-13,10967,42921
21288,2020-04-13,2020-04-13,1937,11115
